TransactionID,TransactionDate,Category,ProductName,Quantity,UnitPrice
1552,21-12-2024,Electronics,Smartphone,4,20754.79
1553,04-05-2025,Electronics,Smartphone,4,23099.99
1554,05-02-2025,Electronics,Smartphone,4,26733.02
1555,03-11-2024,Electronics,Smartphone,4,26210.11
1556,24-10-2024,Electronics,Smartphone,5,22311.65
1557,14-06-2025,Home Goods,Bed Sheets,2,1007.03
1558,06-04-2025,Electronics,Smartphone,5,29746.21
1559,31-05-2025,Apparel,Jeans,2,2183.5
1560,03-07-2025,Home Goods,Coffee Maker,3,3192.18
1561,15-10-2024,Home Goods,Coffee Maker,4,3592.57
1562,30-08-2024,Home Goods,Coffee Maker,5,3134.04
1563,30-07-2025,Electronics,Laptop,4,79395.36
1564,22-09-2024,Home Goods,Coffee Maker,1,3020.35
1565,06-03-2025,Electronics,Smartphone,1,23999.99
1566,09-02-2025,Electronics,Laptop,4,82534.84
1567,24-10-2024,Home Goods,Bed Sheets,1,1388.74
1568,11-05-2025,Home Goods,Coffee Maker,1,3642.77
1569,12-05-2025,Electronics,Laptop,3,74756.15
1570,12-07-2025,Apparel,Jeans,3,2196.36
1571,30-03-2025,Home Goods,Coffee Maker,1,3061.43
1572,07-04-2025,Apparel,T-Shirt,3,752.02
1573,09-03-2025,Home Goods,Bed Sheets,2,1383.19
1574,15-01-2025,Electronics,Smartphone,1,27845.26
1575,07-12-2024,Home Goods,Coffee Maker,1,3404.34
1576,24-08-2024,Apparel,Jeans,3,2091.3
1577,16-01-2025,Home Goods,Bed Sheets,5,1391.1
1578,04-06-2025,Electronics,Smartphone,4,20293.08
1579,18-05-2025,Home Goods,Coffee Maker,5,3643.54
1580,27-02-2025,Electronics,Laptop,1,84373.03
1581,23-01-2025,Electronics,Smartphone,1,28054.37
1582,11-07-2025,Apparel,T-Shirt,1,657.48
1583,26-10-2024,Home Goods,Bed Sheets,5,1365.17
1584,10-11-2024,Electronics,Smartphone,1,29420.47
1585,21-03-2025,Home Goods,Bed Sheets,4,1194.57
1586,14-02-2025,Home Goods,Bed Sheets,1,1049.69
1587,06-11-2024,Electronics,Laptop,4,84879.45
1588,01-12-2024,Apparel,T-Shirt,4,907.12
1589,14-05-2025,Apparel,T-Shirt,2,664.15
1590,04-01-2025,Electronics,Laptop,4,73981.23
1591,08-10-2024,Electronics,Smartphone,4,26226.4
1592,17-11-2024,Apparel,Jeans,4,2302.71
1593,06-01-2025,Electronics,Smartphone,2,21872.31
1594,12-02-2025,Apparel,T-Shirt,5,731.89
1595,27-06-2025,Home Goods,Coffee Maker,4,3106.09
1596,05-05-2025,Electronics,Smartphone,5,27772.56
1597,09-01-2025,Electronics,Smartphone,3,22621.85
1598,11-10-2024,Home Goods,Bed Sheets,2,1003.07
1599,27-05-2025,Home Goods,Coffee Maker,3,3909.53
1600,24-01-2025,Apparel,T-Shirt,1,888.06
1601,13-03-2025,Apparel,Jeans,2,2147.42
1602,16-09-2024,Electronics,Smartphone,5,23212.82
1603,14-10-2024,Electronics,Laptop,5,78075.71
1604,18-04-2025,Home Goods,Bed Sheets,2,1364.34
1605,29-05-2025,Electronics,Smartphone,1,26289.7
1606,04-09-2024,Apparel,T-Shirt,2,856.67
1607,24-01-2025,Electronics,Smartphone,5,26595.8
1608,26-06-2025,Home Goods,Coffee Maker,4,3749.6
1609,28-12-2024,Electronics,Smartphone,5,24808.45
1610,17-01-2025,Apparel,Jeans,1,1970.08
1611,06-06-2025,Electronics,Laptop,3,80590.16
1612,05-03-2025,Apparel,T-Shirt,4,784.92
1613,09-08-2024,Home Goods,Coffee Maker,5,3773.17
1614,05-08-2024,Apparel,T-Shirt,5,745.95
1615,03-02-2025,Electronics,Smartphone,4,22293.69
1616,06-04-2025,Home Goods,Bed Sheets,5,1279.94
1617,24-12-2024,Apparel,Jeans,4,2030.59
1618,12-02-2025,Apparel,Jeans,4,2341.61
1619,16-12-2024,Apparel,Jeans,1,2118.11
1620,13-02-2025,Electronics,Laptop,4,84417.77
1621,21-05-2025,Apparel,T-Shirt,3,681.77
1622,30-09-2024,Apparel,T-Shirt,3,714.72
1623,19-09-2024,Apparel,T-Shirt,4,749.85
1624,11-08-2024,Electronics,Smartphone,4,20616.94
1625,27-05-2025,Electronics,Laptop,1,84882.49
1626,21-05-2025,Electronics,Laptop,1,78354.12
1627,24-01-2025,Home Goods,Coffee Maker,2,3327.42
1628,04-01-2025,Electronics,Laptop,2,70170.73
1629,31-08-2024,Electronics,Smartphone,4,28557.62
1630,03-03-2025,Home Goods,Bed Sheets,4,1384.07
1631,08-11-2024,Home Goods,Coffee Maker,5,3643.93
1632,17-04-2025,Electronics,Smartphone,5,20528.19
1633,01-05-2025,Home Goods,Coffee Maker,4,3761.03
1634,05-10-2024,Apparel,Jeans,1,2213.04
1635,25-10-2024,Apparel,Jeans,2,2106.87
1636,10-03-2025,Electronics,Smartphone,3,22224.25
1637,01-07-2025,Apparel,T-Shirt,2,826.83
1638,17-07-2025,Apparel,Jeans,3,2410.37
1639,10-09-2024,Electronics,Laptop,3,70061.87
1640,28-07-2025,Home Goods,Bed Sheets,4,1157.73
1641,25-03-2025,Home Goods,Coffee Maker,3,3041.26
1642,18-05-2025,Apparel,Jeans,1,1960.1
1643,23-05-2025,Electronics,Smartphone,4,29310.72
1644,15-07-2025,Home Goods,Coffee Maker,1,3133.03
1645,20-06-2025,Electronics,Smartphone,5,27158.67
1646,31-10-2024,Apparel,Jeans,5,2230.05
1647,10-08-2024,Electronics,Smartphone,2,24003.55
1648,15-10-2024,Electronics,Laptop,1,72738.54
1649,17-08-2024,Electronics,Smartphone,2,22671.88
1650,02-06-2025,Electronics,Laptop,4,67465.11
1651,09-01-2025,Electronics,Laptop,4,70130.28
1652,04-05-2025,Home Goods,Bed Sheets,3,1148.83
1653,21-11-2024,Electronics,Laptop,2,66239.15
1654,30-10-2024,Home Goods,Coffee Maker,5,3711.35
1655,03-11-2024,Home Goods,Bed Sheets,5,1058.76
1656,11-10-2024,Apparel,Jeans,2,2336.96
1657,10-04-2025,Apparel,T-Shirt,3,675.2
1658,18-09-2024,Home Goods,Bed Sheets,5,1396.23
1659,09-07-2025,Apparel,T-Shirt,5,765.19
1660,06-03-2025,Electronics,Laptop,4,77595.91
1661,04-05-2025,Electronics,Laptop,4,69691.74
1662,17-07-2025,Electronics,Smartphone,4,27023.18
1663,11-11-2024,Electronics,Smartphone,2,27833.78
1664,27-02-2025,Home Goods,Coffee Maker,3,3611.84
1665,12-12-2024,Apparel,Jeans,3,2098.92
1666,05-02-2025,Electronics,Laptop,2,79836.9
1667,30-10-2024,Electronics,Laptop,4,72700.33
1668,05-07-2025,Electronics,Smartphone,3,21028.38
1669,26-11-2024,Apparel,T-Shirt,5,932.48
1670,19-03-2025,Home Goods,Bed Sheets,2,1366.96
1671,13-12-2024,Apparel,Jeans,3,2045.13
1672,23-01-2025,Electronics,Smartphone,1,23884.21
1673,27-04-2025,Electronics,Laptop,2,67032.73
1674,24-07-2025,Electronics,Laptop,5,82804.51
1675,28-10-2024,Home Goods,Coffee Maker,3,3119.77
1676,04-06-2025,Home Goods,Bed Sheets,1,1367.08
1677,03-07-2025,Apparel,T-Shirt,4,940.06
1678,17-03-2025,Apparel,T-Shirt,5,902.33
1679,19-02-2025,Apparel,T-Shirt,5,696.65
1680,17-04-2025,Home Goods,Bed Sheets,1,1240.41
1681,28-11-2024,Apparel,Jeans,2,2472.38
1682,30-01-2025,Home Goods,Bed Sheets,3,1065.32
1683,09-01-2025,Apparel,Jeans,4,2437.29
1684,15-08-2024,Home Goods,Bed Sheets,1,1088.9
1685,03-12-2024,Electronics,Laptop,4,65028.87
1686,01-06-2025,Electronics,Smartphone,4,22050.27
1687,12-04-2025,Electronics,Smartphone,5,28847.95
1688,10-05-2025,Apparel,Jeans,5,2314.01
1689,14-09-2024,Apparel,T-Shirt,4,739.62
1690,15-11-2024,Electronics,Laptop,1,76109.76
1691,08-03-2025,Apparel,Jeans,2,2252.1
1692,18-03-2025,Home Goods,Coffee Maker,1,3978.07
1693,03-10-2024,Apparel,T-Shirt,3,716.6
1694,22-02-2025,Electronics,Smartphone,3,26332.97
1695,04-05-2025,Electronics,Laptop,3,79178.82
1696,28-08-2024,Apparel,T-Shirt,2,792.05
1697,13-04-2025,Home Goods,Bed Sheets,4,1347.68
1698,20-09-2024,Home Goods,Coffee Maker,1,3549.34
1699,10-10-2024,Electronics,Laptop,3,79748.41
1700,06-11-2024,Home Goods,Coffee Maker,4,3284.33
1701,08-08-2024,Home Goods,Coffee Maker,3,3101.7
1702,16-03-2025,Electronics,Laptop,5,77253.93
1703,25-11-2024,Electronics,Smartphone,1,21624.66
1704,15-04-2025,Electronics,Smartphone,5,21001.47
1705,18-08-2024,Home Goods,Coffee Maker,2,3499.68
1706,21-08-2024,Apparel,Jeans,4,2236.52
1707,30-11-2024,Home Goods,Bed Sheets,4,1125.87
1708,25-10-2024,Apparel,T-Shirt,2,796.36
1709,08-04-2025,Home Goods,Bed Sheets,5,1174.85
1710,28-09-2024,Electronics,Laptop,2,82824.71
1711,16-12-2024,Electronics,Smartphone,5,27094.62
1712,28-02-2025,Home Goods,Bed Sheets,5,1181.81
1713,14-05-2025,Home Goods,Bed Sheets,5,1283.62
1714,19-04-2025,Home Goods,Coffee Maker,4,3303.96
1715,29-03-2025,Electronics,Laptop,1,82825.51
1716,29-08-2024,Apparel,Jeans,4,2253.75
1717,08-03-2025,Home Goods,Bed Sheets,3,1161.1
1718,25-10-2024,Electronics,Smartphone,2,27282.07
1719,02-09-2024,Home Goods,Coffee Maker,4,3760.14
1720,29-09-2024,Electronics,Smartphone,2,26388.53
1721,23-01-2025,Apparel,T-Shirt,4,740.61
1722,05-04-2025,Apparel,T-Shirt,3,766.45
1723,07-04-2025,Home Goods,Coffee Maker,1,3808.16
1724,09-09-2024,Home Goods,Bed Sheets,4,1072.76
1725,08-12-2024,Apparel,T-Shirt,3,732.68
1726,20-02-2025,Electronics,Smartphone,1,25065.77
1727,10-05-2025,Apparel,Jeans,1,2068.38
1728,07-12-2024,Electronics,Smartphone,5,28793.52
1729,30-05-2025,Home Goods,Bed Sheets,3,1317.41
1730,18-10-2024,Home Goods,Coffee Maker,3,3448.81
1731,12-01-2025,Home Goods,Coffee Maker,1,3936.87
1732,10-05-2025,Home Goods,Coffee Maker,2,3145.34
1733,27-06-2025,Electronics,Smartphone,2,26216.4
1734,19-09-2024,Home Goods,Coffee Maker,2,3679.08
1735,29-01-2025,Apparel,Jeans,5,2100.86
1736,25-12-2024,Electronics,Smartphone,3,20167.37
1737,24-08-2024,Apparel,T-Shirt,3,795.59
1738,17-11-2024,Home Goods,Bed Sheets,5,1243.08
1739,11-02-2025,Electronics,Smartphone,3,21879.27
1740,03-01-2025,Apparel,T-Shirt,4,829.18
1741,18-10-2024,Apparel,Jeans,1,2200.07
1742,09-04-2025,Home Goods,Coffee Maker,2,3065.47
1743,21-12-2024,Electronics,Laptop,1,69928.43
1744,24-05-2025,Apparel,T-Shirt,3,864.14
1745,10-11-2024,Home Goods,Coffee Maker,3,3723.95
1746,16-07-2025,Electronics,Laptop,2,80661.13
1747,20-01-2025,Electronics,Laptop,3,73699.74
1748,22-04-2025,Apparel,Jeans,1,2442.25
1749,25-02-2025,Apparel,Jeans,5,1968.86
1750,20-08-2024,Apparel,T-Shirt,3,704.35
1751,26-06-2025,Electronics,Smartphone,4,23065.31
1752,21-12-2024,Electronics,Smartphone,2,29525.61
1753,30-10-2024,Electronics,Smartphone,4,25553.99
1754,17-04-2025,Apparel,T-Shirt,1,906.15
1755,02-06-2025,Electronics,Laptop,3,75044.08
1756,04-10-2024,Home Goods,Coffee Maker,2,3346.71
1757,04-09-2024,Apparel,T-Shirt,2,816.55
1758,30-01-2025,Apparel,T-Shirt,1,880
1759,08-05-2025,Apparel,T-Shirt,2,865.89
1760,15-01-2025,Electronics,Smartphone,5,27980.86
1761,15-12-2024,Apparel,T-Shirt,2,916.83
1762,09-07-2025,Apparel,T-Shirt,5,938.99
1763,02-02-2025,Home Goods,Coffee Maker,1,3893.92
1764,18-06-2025,Electronics,Laptop,2,67848.02
1765,04-08-2024,Electronics,Laptop,3,83303.51
1766,16-07-2025,Apparel,Jeans,2,2242.81
1767,04-04-2025,Apparel,Jeans,5,2473.55
1768,13-09-2024,Home Goods,Coffee Maker,2,3868.43
1769,20-08-2024,Apparel,T-Shirt,2,703.59
1770,19-03-2025,Home Goods,Coffee Maker,5,3122.65
1771,03-08-2024,Home Goods,Bed Sheets,3,1102.43
1772,09-08-2024,Electronics,Laptop,5,74035.44
1773,20-08-2024,Apparel,Jeans,3,2202.64
1774,23-07-2025,Apparel,T-Shirt,5,897.43
1775,05-06-2025,Home Goods,Bed Sheets,5,1011.29
1776,12-09-2024,Home Goods,Bed Sheets,3,1389.09
1777,28-12-2024,Apparel,Jeans,3,2050.24
1778,21-03-2025,Home Goods,Coffee Maker,4,3934.61
1779,13-06-2025,Home Goods,Bed Sheets,4,1328.98
1780,18-04-2025,Home Goods,Coffee Maker,2,3384.99
1781,27-12-2024,Home Goods,Bed Sheets,2,1074.4
1782,17-06-2025,Home Goods,Bed Sheets,4,1321.8
1783,25-02-2025,Apparel,Jeans,2,2169.63
1784,21-07-2025,Electronics,Smartphone,1,27431.29
1785,04-03-2025,Electronics,Laptop,4,84971.17
1786,06-09-2024,Electronics,Laptop,5,72218.62
1787,21-04-2025,Electronics,Smartphone,3,25032.68
1788,10-03-2025,Electronics,Smartphone,1,26955.06
1789,03-08-2024,Home Goods,Bed Sheets,1,1356
1790,15-02-2025,Apparel,Jeans,2,1917.66
1791,06-12-2024,Apparel,Jeans,2,1920.2
1792,13-03-2025,Electronics,Smartphone,4,20051.35
1793,09-01-2025,Home Goods,Coffee Maker,2,3932.22
1794,20-05-2025,Apparel,Jeans,2,2273.98
1795,14-12-2024,Apparel,Jeans,1,2087.12
1796,16-05-2025,Electronics,Smartphone,5,21928.85
1797,23-04-2025,Home Goods,Coffee Maker,4,3995.79
1798,07-10-2024,Apparel,T-Shirt,3,905.07
1799,12-03-2025,Apparel,Jeans,5,1971.3
1800,27-09-2024,Home Goods,Coffee Maker,4,3393.85
1801,11-11-2024,Electronics,Smartphone,2,22835.58
1802,20-01-2025,Apparel,Jeans,2,2202.29
1803,01-06-2025,Apparel,Jeans,5,2176.58
1804,15-02-2025,Apparel,T-Shirt,4,837.82
1805,12-07-2025,Apparel,Jeans,5,2307.22
1806,25-09-2024,Electronics,Smartphone,1,29142.32
1807,16-08-2024,Electronics,Laptop,2,81080.78
1808,12-09-2024,Electronics,Smartphone,1,21376.18
1809,12-04-2025,Electronics,Laptop,2,76287.27
1810,09-02-2025,Home Goods,Coffee Maker,1,3621.75
1811,19-01-2025,Electronics,Smartphone,1,24404.16
1812,13-12-2024,Apparel,Jeans,1,2062.22
1813,11-01-2025,Home Goods,Coffee Maker,4,3747.69
1814,05-02-2025,Apparel,Jeans,3,2440.19
1815,07-05-2025,Home Goods,Coffee Maker,4,3133.64
1816,05-08-2024,Electronics,Laptop,1,79430.07
1817,12-12-2024,Home Goods,Bed Sheets,3,1342.92
1818,22-09-2024,Home Goods,Coffee Maker,4,3647.58
1819,19-06-2025,Apparel,Jeans,4,2068.27
1820,09-06-2025,Electronics,Laptop,4,72555.64
1821,06-08-2024,Home Goods,Coffee Maker,4,3460.99
1822,16-07-2025,Home Goods,Bed Sheets,2,1206.99
1823,05-10-2024,Electronics,Laptop,4,82802.19
1824,03-09-2024,Home Goods,Coffee Maker,4,3681.84
1825,19-06-2025,Apparel,T-Shirt,5,914.05
1826,19-07-2025,Home Goods,Bed Sheets,1,1036.75
1827,05-08-2024,Home Goods,Bed Sheets,4,1101.58
1828,03-09-2024,Apparel,Jeans,2,2412.36
1829,06-08-2024,Electronics,Smartphone,1,25562.76
1830,22-03-2025,Apparel,Jeans,5,1989.02
1831,06-05-2025,Apparel,Jeans,2,2282.41
1832,23-03-2025,Apparel,T-Shirt,5,687.5
1833,29-08-2024,Electronics,Laptop,5,67959.61
1834,28-09-2024,Home Goods,Coffee Maker,1,3675.71
1835,16-05-2025,Home Goods,Coffee Maker,5,3537.86
1836,09-06-2025,Electronics,Laptop,5,77276.83
1837,09-01-2025,Electronics,Smartphone,4,26612.12
1838,21-12-2024,Electronics,Smartphone,1,21936.48
1839,15-10-2024,Home Goods,Bed Sheets,5,1085.53
1840,15-05-2025,Electronics,Laptop,5,75669.52
1841,04-06-2025,Home Goods,Bed Sheets,3,1072.47
1842,30-05-2025,Apparel,T-Shirt,2,709.6
1843,30-06-2025,Electronics,Laptop,2,75570.39
1844,29-04-2025,Home Goods,Bed Sheets,2,1371.11
1845,12-04-2025,Electronics,Laptop,1,81767.31
1846,11-12-2024,Home Goods,Bed Sheets,1,1021.29
1847,09-11-2024,Electronics,Smartphone,3,24116.57
1848,08-06-2025,Apparel,T-Shirt,5,716.21
1849,31-10-2024,Home Goods,Coffee Maker,5,3856.51
1850,27-04-2025,Electronics,Smartphone,1,25294.06
1851,19-11-2024,Apparel,Jeans,5,2289.24
1852,07-02-2025,Home Goods,Coffee Maker,2,3104.71
1853,10-11-2024,Electronics,Smartphone,2,23241.68
1854,31-01-2025,Home Goods,Coffee Maker,5,3740.26
1855,26-09-2024,Home Goods,Coffee Maker,4,3567.82
1856,29-05-2025,Home Goods,Bed Sheets,1,1386.09
1857,12-07-2025,Apparel,Jeans,2,2115.15
1858,16-06-2025,Home Goods,Coffee Maker,2,3233.22
1859,18-04-2025,Electronics,Smartphone,1,24031.86
1860,24-12-2024,Apparel,Jeans,5,2084.27
1861,26-03-2025,Apparel,Jeans,1,2302.73
1862,09-07-2025,Electronics,Laptop,2,68729.1
1863,31-07-2025,Home Goods,Coffee Maker,3,3423.14
1864,04-09-2024,Home Goods,Coffee Maker,1,3126.16
1865,03-12-2024,Apparel,Jeans,5,2366.56
1866,04-05-2025,Electronics,Laptop,4,80087.96
1867,11-01-2025,Apparel,T-Shirt,1,905.51
1868,13-02-2025,Electronics,Laptop,5,83486.16
1869,17-11-2024,Apparel,T-Shirt,1,931.75
1870,01-04-2025,Apparel,Jeans,1,2261.11
1871,06-01-2025,Electronics,Smartphone,5,23918.95
1872,16-11-2024,Apparel,T-Shirt,3,933.76
1873,19-08-2024,Home Goods,Bed Sheets,4,1168.49
1874,04-09-2024,Home Goods,Bed Sheets,5,1231.35
1875,05-01-2025,Apparel,T-Shirt,5,766.58
1876,12-08-2024,Apparel,Jeans,3,2100.84
1877,23-08-2024,Apparel,Jeans,5,2039.93
1878,29-08-2024,Apparel,T-Shirt,5,722.61
1879,19-10-2024,Home Goods,Bed Sheets,2,1108.01
1880,17-05-2025,Home Goods,Bed Sheets,1,1018.61
1881,21-06-2025,Home Goods,Bed Sheets,2,1333.21
1882,14-09-2024,Home Goods,Coffee Maker,2,3397.74
1883,18-05-2025,Electronics,Smartphone,5,20334.26
1884,31-01-2025,Apparel,T-Shirt,1,911.05
1885,14-11-2024,Apparel,T-Shirt,4,931.48
1886,28-01-2025,Electronics,Smartphone,2,21354.7
1887,15-07-2025,Home Goods,Bed Sheets,2,1152.49
1888,01-05-2025,Home Goods,Bed Sheets,3,1032.79
1889,12-10-2024,Home Goods,Bed Sheets,5,1100.94
1890,07-12-2024,Apparel,Jeans,4,2400.71
1891,30-09-2024,Apparel,Jeans,4,2341.9
1892,20-01-2025,Electronics,Smartphone,3,29661.7
1893,15-08-2024,Electronics,Laptop,1,84624.24
1894,19-07-2025,Apparel,T-Shirt,2,830.98
1895,02-10-2024,Home Goods,Bed Sheets,3,1274.48
1896,05-10-2024,Electronics,Laptop,5,68683.43
1897,19-08-2024,Apparel,Jeans,5,1969.81
1898,15-02-2025,Apparel,T-Shirt,5,769.15
1899,18-04-2025,Home Goods,Bed Sheets,2,1129.49
1900,11-02-2025,Electronics,Laptop,1,81973.22
1901,11-07-2025,Apparel,T-Shirt,1,803.59
1902,15-05-2025,Home Goods,Coffee Maker,1,3718.33
1903,28-04-2025,Apparel,Jeans,4,2286.31
1904,18-04-2025,Apparel,T-Shirt,5,679.42
1905,01-05-2025,Electronics,Smartphone,2,20029.45
1906,13-04-2025,Home Goods,Coffee Maker,1,3067.8
1907,26-05-2025,Electronics,Laptop,5,84055.66
1908,09-06-2025,Apparel,Jeans,4,1939.01
1909,17-02-2025,Apparel,Jeans,3,2206.78
1910,19-10-2024,Home Goods,Bed Sheets,4,1233.48
1911,02-07-2025,Apparel,T-Shirt,5,756.18
1912,18-06-2025,Electronics,Smartphone,5,23345.79
1913,13-03-2025,Apparel,Jeans,4,2438.62
1914,03-12-2024,Electronics,Smartphone,3,20543.06
1915,15-10-2024,Electronics,Smartphone,1,29923.39
1916,23-07-2025,Apparel,T-Shirt,2,713.16
1917,11-05-2025,Electronics,Laptop,1,76543.38
1918,13-12-2024,Home Goods,Coffee Maker,4,3555.2
1919,07-04-2025,Apparel,Jeans,4,2164.76
1920,15-02-2025,Apparel,T-Shirt,5,855.46
1921,10-04-2025,Electronics,Laptop,3,70226.36
1922,14-06-2025,Apparel,T-Shirt,5,903.99
1923,04-12-2024,Apparel,T-Shirt,1,826.05
1924,09-08-2024,Apparel,T-Shirt,3,713.53
1925,04-07-2025,Home Goods,Bed Sheets,4,1237.46
1926,24-12-2024,Home Goods,Coffee Maker,2,3468.68
1927,09-10-2024,Electronics,Smartphone,5,26077.02
1928,21-01-2025,Home Goods,Coffee Maker,2,3884.78
1929,21-08-2024,Home Goods,Coffee Maker,2,3527.8
1930,28-06-2025,Home Goods,Bed Sheets,4,1061.64
1931,27-02-2025,Home Goods,Bed Sheets,2,1209.42
1932,04-12-2024,Home Goods,Coffee Maker,3,3996.9
1933,22-06-2025,Electronics,Laptop,2,69145.15
1934,19-10-2024,Home Goods,Bed Sheets,2,1324.8
1935,24-12-2024,Apparel,T-Shirt,2,736.86
1936,15-06-2025,Home Goods,Bed Sheets,1,1270.54
1937,06-03-2025,Home Goods,Coffee Maker,3,3947.37
1938,15-09-2024,Apparel,Jeans,1,2190.01
1939,05-01-2025,Electronics,Laptop,1,76046.06
1940,19-01-2025,Electronics,Smartphone,4,29807.02
1941,22-12-2024,Home Goods,Coffee Maker,1,3063.43
1942,21-02-2025,Home Goods,Bed Sheets,2,1018.86
1943,05-05-2025,Electronics,Smartphone,3,27763.69
1944,10-10-2024,Electronics,Laptop,5,82038.54
1945,09-09-2024,Apparel,T-Shirt,2,730.92
1946,03-01-2025,Electronics,Smartphone,3,26190.33
1947,25-11-2024,Apparel,T-Shirt,4,912.13
1948,28-06-2025,Home Goods,Coffee Maker,2,3256.94
1949,22-02-2025,Electronics,Laptop,3,72854.84
1950,09-03-2025,Home Goods,Coffee Maker,5,3101.58
1951,03-07-2025,Apparel,T-Shirt,1,774.52
1952,22-04-2025,Electronics,Smartphone,2,29089.95
1953,13-12-2024,Home Goods,Bed Sheets,2,1110.06
1954,14-02-2025,Home Goods,Bed Sheets,2,1186.02
1955,26-11-2024,Electronics,Smartphone,5,27545.67
1956,11-09-2024,Electronics,Laptop,3,72825.43
1957,28-12-2024,Electronics,Smartphone,1,28387.69
1958,27-07-2025,Electronics,Laptop,3,72014.46
1959,04-09-2024,Electronics,Laptop,4,83532.58
1960,22-05-2025,Electronics,Smartphone,3,25088.64
1961,11-05-2025,Apparel,Jeans,1,2155.16
1962,02-02-2025,Home Goods,Coffee Maker,1,3338.54
1963,05-07-2025,Home Goods,Bed Sheets,1,1169.32
1964,22-04-2025,Apparel,Jeans,5,2160.01
1965,01-08-2025,Apparel,T-Shirt,2,796.99
1966,13-12-2024,Electronics,Smartphone,5,25840.31
1967,27-01-2025,Electronics,Smartphone,2,27057.65
1968,07-10-2024,Apparel,T-Shirt,3,728.85
1969,06-12-2024,Home Goods,Bed Sheets,4,1392.67
1970,10-05-2025,Electronics,Laptop,3,73294.61
1971,09-07-2025,Electronics,Smartphone,1,23216.72
1972,01-09-2024,Electronics,Smartphone,5,28975.32
1973,07-10-2024,Electronics,Smartphone,5,28851.43
1974,13-07-2025,Apparel,T-Shirt,2,898.77
1975,06-04-2025,Apparel,Jeans,5,2210.87
1976,14-11-2024,Electronics,Laptop,5,84622.52
1977,04-01-2025,Electronics,Smartphone,5,25870.77
1978,24-09-2024,Apparel,T-Shirt,5,837.29
1979,25-08-2024,Apparel,Jeans,5,2477.72
1980,06-05-2025,Electronics,Smartphone,3,27083.23
1981,08-09-2024,Electronics,Laptop,4,68254.18
1982,17-11-2024,Electronics,Smartphone,4,28711.96
1983,30-08-2024,Apparel,Jeans,3,2058.29
1984,28-01-2025,Electronics,Laptop,4,69038.62
1985,30-11-2024,Apparel,Jeans,2,2347.48
1986,26-08-2024,Home Goods,Coffee Maker,2,3807.4
1987,05-05-2025,Apparel,Jeans,3,2203.79
1988,22-03-2025,Home Goods,Coffee Maker,4,3731.25
1989,04-07-2025,Home Goods,Coffee Maker,3,3909.1
1990,01-03-2025,Electronics,Smartphone,4,27725.05
1991,07-08-2024,Apparel,T-Shirt,2,902.94
1992,06-03-2025,Home Goods,Coffee Maker,4,3856.1
1993,23-10-2024,Apparel,Jeans,3,2135.88
1994,08-03-2025,Home Goods,Bed Sheets,2,1037.67
1995,15-01-2025,Electronics,Smartphone,2,20835.43
1996,23-07-2025,Apparel,Jeans,2,2332.61
1997,26-03-2025,Electronics,Smartphone,2,24919.8
1998,06-03-2025,Apparel,T-Shirt,1,761.14
1999,10-01-2025,Electronics,Laptop,4,81904.2
2000,16-08-2024,Electronics,Laptop,2,80888.94
2001,08-11-2024,Electronics,Laptop,2,79782.63
2002,10-01-2025,Home Goods,Coffee Maker,1,3374.5
2003,30-06-2025,Home Goods,Coffee Maker,3,3189.12
2004,19-08-2024,Apparel,T-Shirt,4,691.43
2005,06-03-2025,Home Goods,Bed Sheets,3,1241.94
2006,22-04-2025,Electronics,Smartphone,4,27902.53
2007,08-02-2025,Electronics,Smartphone,1,22617.37
2008,22-05-2025,Home Goods,Bed Sheets,3,1019.45
2009,12-01-2025,Home Goods,Coffee Maker,5,3323.13
2010,23-01-2025,Apparel,Jeans,3,2276.08
2011,16-11-2024,Apparel,Jeans,1,2230.48
2012,07-12-2024,Home Goods,Coffee Maker,1,3407.75
2013,04-01-2025,Electronics,Laptop,2,74602.23
2014,05-05-2025,Apparel,T-Shirt,2,664.68
2015,30-06-2025,Apparel,T-Shirt,2,782.88
2016,05-02-2025,Apparel,T-Shirt,1,942.68
2017,14-02-2025,Apparel,T-Shirt,4,894.47
2018,22-12-2024,Home Goods,Coffee Maker,2,3323.59
2019,07-07-2025,Apparel,Jeans,1,2051.85
2020,14-03-2025,Apparel,Jeans,4,2003.25
2021,17-04-2025,Home Goods,Coffee Maker,2,3081.7
2022,19-06-2025,Apparel,T-Shirt,2,852.7
2023,02-09-2024,Home Goods,Bed Sheets,5,1311.61
2024,14-10-2024,Home Goods,Coffee Maker,1,3880.85
2025,25-03-2025,Apparel,T-Shirt,3,895.88
2026,11-03-2025,Electronics,Laptop,4,67473.58
2027,04-12-2024,Apparel,T-Shirt,1,828.09
2028,31-03-2025,Apparel,Jeans,4,2119.16
2029,07-01-2025,Electronics,Laptop,3,76367.59
2030,06-07-2025,Apparel,T-Shirt,5,844.85
2031,01-03-2025,Apparel,Jeans,5,2207.97
2032,30-04-2025,Home Goods,Bed Sheets,5,1321.17
2033,06-11-2024,Home Goods,Bed Sheets,4,1059.28
2034,18-03-2025,Apparel,T-Shirt,3,816.68
2035,03-03-2025,Electronics,Laptop,1,79170.58
2036,21-12-2024,Home Goods,Bed Sheets,3,1276.05
2037,09-02-2025,Home Goods,Coffee Maker,2,3186.17
2038,07-09-2024,Home Goods,Coffee Maker,3,3804.08
