TransactionID,TransactionDate,Category,ProductName,Quantity,UnitPrice
2333.0,2024-10-22,Electronics,Smartphone,1.0,24312.71
2334.0,2025-04-05,Electronics,Smartphone,2.0,23676.41
2335.0,2025-02-02,Electronics,Smartphone,2.0,21625.23
2336.0,2025-02-09,Electronics,Laptop,5.0,83330.8
2337.0,2025-04-07,Home Goods,Coffee Maker,1.0,3931.79
2338.0,2025-03-26,Home Goods,Coffee Maker,1.0,3359.06
2339.0,2025-08-02,Electronics,Smartphone,3.0,27085.88
2340.0,2025-06-20,Apparel,T-Shirt,5.0,665.58
2341.0,2025-02-08,Electronics,Laptop,1.0,79668.66
2342.0,2025-06-08,Electronics,Smartphone,1.0,24521.96
2343.0,2024-12-28,Home Goods,Coffee Maker,4.0,3809.03
2344.0,2025-03-08,Home Goods,Bed Sheets,4.0,1235.89
2345.0,2024-08-10,Home Goods,Bed Sheets,5.0,1299.39
2346.0,2024-12-05,Home Goods,Coffee Maker,4.0,3098.83
2347.0,2024-10-12,Electronics,Smartphone,1.0,21246.45
2348.0,2024-10-25,Home Goods,Coffee Maker,4.0,3380.58
2349.0,2025-04-21,Apparel,Jeans,3.0,2216.12
2350.0,2025-07-20,Apparel,T-Shirt,2.0,857.43
2351.0,2025-07-29,Apparel,T-Shirt,1.0,803.01
2352.0,2024-09-07,Electronics,Laptop,3.0,67049.01
2353.0,2025-04-16,Home Goods,Coffee Maker,2.0,3134.3
2354.0,2024-08-20,Apparel,Jeans,4.0,2249.86
2355.0,2025-05-30,Apparel,T-Shirt,5.0,922.32
2356.0,2024-09-30,Electronics,Smartphone,2.0,24165.44
2357.0,2024-10-03,Home Goods,Coffee Maker,3.0,3905.46
2358.0,2024-11-01,Apparel,T-Shirt,5.0,860.33
2359.0,2024-10-27,Electronics,Laptop,3.0,76391.26
2360.0,2025-07-14,Home Goods,Bed Sheets,1.0,1220.89
2361.0,2024-12-30,Apparel,Jeans,4.0,2252.26
2362.0,2025-05-05,Home Goods,Bed Sheets,1.0,1044.27
2363.0,2025-03-10,Electronics,Laptop,2.0,79907.59
2364.0,2025-04-12,Electronics,Laptop,5.0,73817.96
2365.0,2024-09-25,Electronics,Laptop,4.0,71436.61
2366.0,2025-07-10,Apparel,T-Shirt,2.0,799.61
2367.0,2025-05-12,Apparel,Jeans,2.0,2272.56
2368.0,2025-02-12,Apparel,Jeans,1.0,2062.04
2369.0,2025-07-17,Home Goods,Coffee Maker,2.0,3890.29
2370.0,2024-09-17,Home Goods,Bed Sheets,5.0,1358.97
2371.0,2025-06-11,Home Goods,Bed Sheets,3.0,1199.83
2372.0,2025-07-11,Home Goods,Bed Sheets,1.0,1296.57
2373.0,2025-05-26,Home Goods,Bed Sheets,3.0,1076.17
2374.0,2025-02-21,Electronics,Smartphone,3.0,26722.07
2375.0,2024-08-05,Apparel,Jeans,4.0,2481.08
2376.0,2025-02-20,Electronics,Laptop,3.0,72407.55
2377.0,2025-01-17,Home Goods,Coffee Maker,1.0,3961.95
2378.0,2024-10-04,Home Goods,Bed Sheets,4.0,1048.36
2379.0,2025-03-03,Apparel,Jeans,2.0,2384.1
2380.0,2024-12-12,Apparel,Jeans,5.0,1975.32
2381.0,2025-04-01,Home Goods,Bed Sheets,5.0,1354.87
2382.0,2025-07-21,Electronics,Smartphone,1.0,24987.14
2383.0,2025-07-30,Apparel,Jeans,4.0,2080.88
2384.0,2025-03-08,Electronics,Smartphone,3.0,20212.43
2385.0,2024-08-04,Apparel,Jeans,1.0,1968.26
2386.0,2025-04-18,Home Goods,Coffee Maker,2.0,3741.73
2387.0,2024-08-18,Home Goods,Bed Sheets,2.0,1184.07
2388.0,2025-05-10,Home Goods,Coffee Maker,4.0,3560.37
2389.0,2025-04-14,Home Goods,Bed Sheets,3.0,1325.8
2390.0,2024-10-17,Apparel,T-Shirt,3.0,669.38
2391.0,2024-09-05,Home Goods,Bed Sheets,3.0,1206.4
2392.0,2024-10-18,Electronics,Smartphone,2.0,27364.29
2393.0,2025-03-05,Electronics,Laptop,2.0,78604.21
2394.0,2024-08-29,Home Goods,Bed Sheets,3.0,1021.66
2395.0,2025-04-17,Apparel,Jeans,2.0,2097.22
2396.0,2024-09-29,Apparel,Jeans,3.0,2337.86
2397.0,2024-09-27,Home Goods,Coffee Maker,5.0,3116.06
2398.0,2024-11-19,Electronics,Smartphone,4.0,26810.42
2399.0,2025-07-12,Electronics,Laptop,3.0,73264.94
2400.0,2025-05-24,Home Goods,Bed Sheets,3.0,1372.92
2401.0,2024-11-16,Home Goods,Coffee Maker,1.0,3769.76
2402.0,2025-05-20,Apparel,T-Shirt,3.0,700.29
2403.0,2024-08-16,Apparel,T-Shirt,5.0,843.98
2404.0,2025-06-26,Apparel,T-Shirt,3.0,807.02
2405.0,2024-10-09,Home Goods,Coffee Maker,1.0,3147.12
2406.0,2024-12-11,Electronics,Smartphone,5.0,22502.79
2407.0,2025-03-20,Electronics,Smartphone,2.0,23422.09
2408.0,2024-09-07,Apparel,T-Shirt,2.0,687.47
2409.0,2024-12-14,Apparel,T-Shirt,3.0,800.56
2410.0,2025-07-29,Electronics,Laptop,5.0,66360.86
2411.0,2025-03-14,Apparel,T-Shirt,1.0,751.55
2412.0,2025-06-21,Apparel,T-Shirt,2.0,816.57
2413.0,2025-01-17,Home Goods,Bed Sheets,1.0,1179.52
2414.0,2025-05-27,Home Goods,Coffee Maker,1.0,3534.19
2415.0,2025-04-18,Electronics,Smartphone,5.0,21236.58
2416.0,2025-07-21,Electronics,Laptop,2.0,76516.74
2417.0,2025-03-03,Electronics,Laptop,3.0,73527.49
2418.0,2024-10-03,Electronics,Laptop,5.0,84739.08
2419.0,2025-03-23,Electronics,Smartphone,4.0,22590.18
2420.0,2024-09-29,Apparel,Jeans,1.0,2022.96
2421.0,2024-09-08,Apparel,Jeans,1.0,2013.64
2422.0,2024-11-06,Electronics,Laptop,2.0,84183.7
2423.0,2025-07-02,Home Goods,Coffee Maker,4.0,3063.91
2424.0,2024-10-07,Electronics,Smartphone,2.0,23702.18
2425.0,2024-10-18,Home Goods,Bed Sheets,2.0,1175.49
2426.0,2025-07-07,Apparel,T-Shirt,2.0,799.65
2427.0,2025-02-10,Apparel,Jeans,3.0,2139.89
2428.0,2024-09-04,Electronics,Smartphone,4.0,28434.6
2429.0,2025-06-29,Home Goods,Bed Sheets,3.0,1366.43
2430.0,2025-07-26,Apparel,Jeans,4.0,2298.62
2431.0,2024-11-06,Apparel,Jeans,4.0,2215.93
2432.0,2025-01-01,Home Goods,Coffee Maker,3.0,3593.09
2433.0,2024-12-13,Electronics,Smartphone,3.0,26249.61
2434.0,2024-11-13,Apparel,Jeans,5.0,2330.1
2435.0,2024-09-24,Apparel,Jeans,3.0,2099.23
2436.0,2024-10-15,Home Goods,Coffee Maker,4.0,3985.11
2437.0,2024-10-12,Home Goods,Coffee Maker,4.0,3728.87
2438.0,2024-11-10,Electronics,Smartphone,5.0,23786.43
2439.0,2024-08-21,Home Goods,Coffee Maker,2.0,3907.18
2440.0,2025-01-15,Electronics,Smartphone,2.0,25162.85
2441.0,2025-05-22,Electronics,Smartphone,1.0,20817.73
2442.0,2025-02-20,Apparel,T-Shirt,2.0,697.94
2443.0,2024-10-25,Electronics,Smartphone,5.0,27230.42
2444.0,2025-07-05,Apparel,Jeans,3.0,2389.37
2445.0,2024-11-30,Home Goods,Coffee Maker,2.0,3826.52
2446.0,2025-06-22,Electronics,Laptop,4.0,69415.94
2447.0,2025-06-12,Apparel,Jeans,2.0,2206.56
2448.0,2024-09-29,Apparel,T-Shirt,5.0,715.6
2449.0,2025-04-22,Electronics,Smartphone,3.0,21193.45
2450.0,2024-08-12,Apparel,T-Shirt,4.0,687.16
2451.0,2024-11-13,Apparel,T-Shirt,3.0,892.04
2452.0,2025-01-02,Home Goods,Bed Sheets,2.0,1231.98
2453.0,2024-09-23,Apparel,Jeans,5.0,2112.64
2454.0,2025-02-03,Apparel,Jeans,4.0,2035.13
2455.0,2025-05-29,Electronics,Laptop,3.0,72643.09
2456.0,2024-10-29,Home Goods,Bed Sheets,3.0,1296.6
2457.0,2024-11-22,Apparel,Jeans,2.0,2282.08
2458.0,2025-01-11,Home Goods,Coffee Maker,2.0,3026.4
2459.0,2025-01-07,Electronics,Smartphone,4.0,26018.5
2460.0,2024-11-03,Apparel,T-Shirt,5.0,824.87
2461.0,2025-04-10,Apparel,T-Shirt,3.0,906.71
2462.0,2025-03-06,Apparel,T-Shirt,3.0,893.42
2463.0,2024-10-21,Apparel,T-Shirt,1.0,799.32
2464.0,2025-03-16,Electronics,Laptop,4.0,68131.09
2465.0,2025-06-28,Apparel,T-Shirt,5.0,763.71
2466.0,2025-04-04,Electronics,Laptop,3.0,72443.11
2467.0,2025-05-08,Electronics,Smartphone,3.0,23075.92
2468.0,2025-04-29,Apparel,Jeans,1.0,2055.15
2469.0,2024-12-26,Home Goods,Coffee Maker,5.0,3494.44
2470.0,2024-12-13,Apparel,T-Shirt,2.0,869.79
2471.0,2025-03-04,Electronics,Smartphone,2.0,27982.7
2472.0,2025-01-24,Electronics,Laptop,2.0,79582.94
2473.0,2025-05-04,Electronics,Laptop,1.0,83934.12
2474.0,2025-06-12,Home Goods,Bed Sheets,3.0,1374.72
2475.0,2025-05-10,Apparel,T-Shirt,2.0,687.1
2476.0,2025-01-14,Apparel,T-Shirt,3.0,710.83
2477.0,2025-06-29,Electronics,Smartphone,4.0,29436.8
2478.0,2024-11-16,Electronics,Laptop,5.0,82731.13
2479.0,2024-11-01,Home Goods,Coffee Maker,5.0,3700.35
2480.0,2025-06-17,Electronics,Smartphone,5.0,24674.46
2481.0,2025-06-08,Apparel,Jeans,3.0,2304.22
2482.0,2024-08-29,Apparel,Jeans,5.0,1955.72
2483.0,2025-07-08,Home Goods,Coffee Maker,3.0,3488.43
2484.0,2025-07-26,Electronics,Smartphone,4.0,23042.61
2485.0,2024-09-10,Apparel,T-Shirt,1.0,714.02
2486.0,2024-09-22,Home Goods,Coffee Maker,3.0,3704.38
2487.0,2024-12-14,Electronics,Laptop,1.0,74046.29
2488.0,2024-11-06,Apparel,Jeans,5.0,2229.21
2489.0,2025-06-06,Apparel,Jeans,4.0,2453.23
2490.0,2024-11-10,Electronics,Laptop,3.0,65239.12
2491.0,2025-01-02,Apparel,T-Shirt,3.0,779.18
2492.0,2024-08-06,Home Goods,Bed Sheets,3.0,1057.2
2493.0,2024-08-19,Electronics,Smartphone,5.0,21380.28
2494.0,2024-10-29,Electronics,Smartphone,3.0,23451.44
2495.0,2025-03-24,Home Goods,Bed Sheets,2.0,1160.91
2496.0,2024-09-19,Electronics,Smartphone,1.0,20802.85
2497.0,2024-11-15,Home Goods,Bed Sheets,5.0,1133.6
2498.0,2025-05-14,Home Goods,Bed Sheets,4.0,1098.58
2499.0,2024-10-17,Apparel,T-Shirt,4.0,913.36
2500.0,2025-03-23,Apparel,T-Shirt,2.0,853.47
2501.0,2024-08-19,Apparel,T-Shirt,4.0,853.13
2502.0,2024-12-26,Apparel,T-Shirt,4.0,655.55
2503.0,2024-10-11,Apparel,T-Shirt,1.0,946.19
2504.0,2025-06-17,Apparel,Jeans,1.0,2024.36
2505.0,2025-02-21,Home Goods,Bed Sheets,4.0,1183.96
2506.0,2025-03-24,Electronics,Smartphone,3.0,27536.37
2507.0,2025-02-06,Electronics,Laptop,3.0,75583.94
2508.0,2025-01-17,Home Goods,Bed Sheets,1.0,1267.56
2509.0,2025-05-13,Home Goods,Bed Sheets,3.0,1133.65
2510.0,2024-11-25,Apparel,T-Shirt,5.0,771.4
2511.0,2025-01-21,Electronics,Laptop,3.0,75444.52
2512.0,2025-02-03,Home Goods,Bed Sheets,4.0,1300.5
2513.0,2025-04-10,Home Goods,Bed Sheets,2.0,1358.34
2514.0,2025-03-27,Home Goods,Coffee Maker,3.0,3257.39
2515.0,2025-05-01,Apparel,T-Shirt,5.0,699.34
2516.0,2025-06-03,Apparel,Jeans,1.0,2051.48
2517.0,2025-01-28,Apparel,Jeans,3.0,2306.05
2518.0,2025-06-19,Electronics,Laptop,1.0,68786.03
2519.0,2025-06-26,Apparel,Jeans,4.0,2480.18
2520.0,2024-09-30,Electronics,Smartphone,2.0,23651.85
2521.0,2025-07-06,Electronics,Smartphone,5.0,28521.91
2522.0,2025-05-30,Electronics,Smartphone,5.0,27919.55
2523.0,2025-03-19,Electronics,Smartphone,3.0,24146.43
2524.0,2025-07-20,Apparel,Jeans,2.0,2248.42
2525.0,2025-06-24,Electronics,Laptop,3.0,67272.43
2526.0,2024-08-20,Apparel,Jeans,5.0,2435.09
2527.0,2025-04-04,Home Goods,Bed Sheets,4.0,1309.4
2528.0,2025-02-28,Home Goods,Bed Sheets,1.0,1238.98
2529.0,2024-12-27,Electronics,Smartphone,5.0,29836.69
2530.0,2025-06-28,Electronics,Laptop,1.0,84829.44
2531.0,2025-07-13,Home Goods,Bed Sheets,5.0,1145.68
2532.0,2024-12-18,Home Goods,Coffee Maker,3.0,3059.69
2533.0,2025-04-10,Home Goods,Coffee Maker,1.0,3442.23
2534.0,2025-04-28,Apparel,T-Shirt,3.0,789.64
2535.0,2024-11-19,Electronics,Laptop,1.0,83009.63
2536.0,2025-03-15,Home Goods,Coffee Maker,5.0,3548.35
2537.0,2024-08-24,Apparel,T-Shirt,1.0,795.26
2538.0,2025-02-16,Electronics,Smartphone,4.0,20495.76
2539.0,2024-11-21,Home Goods,Bed Sheets,2.0,1253.45
2540.0,2025-06-02,Apparel,Jeans,1.0,2038.91
2541.0,2024-08-22,Electronics,Smartphone,4.0,23452.19
2542.0,2025-07-22,Home Goods,Coffee Maker,3.0,3237.62
2543.0,2025-06-25,Electronics,Laptop,5.0,67295.76
2544.0,2025-03-31,Electronics,Smartphone,3.0,25490.24
2545.0,2025-03-20,Apparel,Jeans,5.0,2300.02
2546.0,2025-05-15,Electronics,Smartphone,3.0,22970.47
2547.0,2025-03-26,Apparel,T-Shirt,5.0,818.4
2548.0,2024-12-14,Apparel,T-Shirt,5.0,783.08
2549.0,2025-01-02,Apparel,Jeans,5.0,2006.08
2550.0,2025-06-15,Home Goods,Bed Sheets,2.0,1133.72
2551.0,2025-05-05,Electronics,Laptop,2.0,78359.45
2552.0,2025-07-14,Electronics,Laptop,4.0,78014.3
2553.0,2024-12-16,Home Goods,Bed Sheets,2.0,1239.86
2554.0,2024-11-29,Apparel,T-Shirt,4.0,824.11
2555.0,2025-02-28,Home Goods,Coffee Maker,4.0,3555.33
2556.0,2024-09-15,Electronics,Laptop,2.0,83596.61
2557.0,2025-02-22,Home Goods,Coffee Maker,4.0,3510.09
2558.0,2025-01-02,Home Goods,Bed Sheets,1.0,1005.52
2559.0,2025-02-28,Home Goods,Bed Sheets,4.0,1327.81
2560.0,2025-01-13,Apparel,Jeans,2.0,1981.91
2561.0,2025-04-28,Apparel,Jeans,3.0,2013.16
2562.0,2024-08-21,Home Goods,Coffee Maker,1.0,3125.52
2563.0,2024-11-18,Electronics,Laptop,5.0,67747.24
2564.0,2024-12-28,Home Goods,Coffee Maker,1.0,3448.86
2565.0,2025-04-04,Apparel,Jeans,5.0,2185.44
2566.0,2025-03-13,Home Goods,Bed Sheets,1.0,1119.55
2567.0,2025-03-22,Home Goods,Bed Sheets,2.0,1064.96
2568.0,2025-06-12,Electronics,Smartphone,3.0,24217.0
2569.0,2024-10-18,Electronics,Smartphone,1.0,29423.1
2570.0,2025-07-23,Home Goods,Bed Sheets,5.0,1322.45
2571.0,2025-07-17,Electronics,Smartphone,2.0,24264.81
2572.0,2025-07-24,Electronics,Smartphone,1.0,28323.68
2573.0,2024-09-26,Electronics,Smartphone,3.0,26899.88
2574.0,2025-04-28,Apparel,T-Shirt,2.0,699.24
2575.0,2025-05-19,Electronics,Laptop,3.0,74711.23
2576.0,2025-04-19,Apparel,Jeans,5.0,2492.21
2577.0,2024-11-06,Apparel,T-Shirt,1.0,730.45
2578.0,2025-04-25,Apparel,Jeans,4.0,2116.33
2579.0,2025-04-14,Home Goods,Bed Sheets,5.0,1322.41
2580.0,2024-09-12,Apparel,T-Shirt,3.0,679.98
2581.0,2024-11-15,Home Goods,Coffee Maker,4.0,3519.74
2582.0,2025-06-07,Electronics,Laptop,1.0,70705.95
2583.0,2025-07-30,Home Goods,Coffee Maker,2.0,3696.66
2584.0,2024-09-26,Apparel,Jeans,2.0,2038.5
2585.0,2024-10-06,Home Goods,Coffee Maker,3.0,3175.23
2586.0,2025-07-28,Apparel,Jeans,1.0,2273.6
2587.0,2025-04-28,Electronics,Laptop,2.0,77744.25
2588.0,2025-07-17,Electronics,Laptop,5.0,72062.34
2589.0,2025-03-18,Electronics,Laptop,1.0,79115.53
2590.0,2025-05-24,Home Goods,Coffee Maker,2.0,3799.74
2591.0,2025-01-24,Apparel,T-Shirt,2.0,701.68
2592.0,2025-05-10,Home Goods,Bed Sheets,2.0,1376.28
2593.0,2025-08-02,Apparel,Jeans,4.0,2200.73
2594.0,2024-11-04,Electronics,Smartphone,2.0,23862.34
2595.0,2025-06-08,Electronics,Laptop,2.0,81384.69
2596.0,2024-11-11,Home Goods,Coffee Maker,5.0,3297.02
2597.0,2024-10-16,Electronics,Smartphone,1.0,21964.45
2598.0,2024-11-24,Home Goods,Bed Sheets,5.0,1177.26
2599.0,2025-04-16,Home Goods,Coffee Maker,1.0,3968.49
2600.0,2025-03-03,Apparel,T-Shirt,1.0,701.82
2601.0,2025-01-15,Home Goods,Coffee Maker,1.0,3581.56
2602.0,2024-09-19,Home Goods,Bed Sheets,2.0,1241.73
2603.0,2024-09-16,Home Goods,Bed Sheets,2.0,1234.42
2604.0,2025-04-05,Home Goods,Bed Sheets,2.0,1223.11
2605.0,2024-12-29,Home Goods,Coffee Maker,1.0,3382.81
2606.0,2024-09-18,Electronics,Laptop,5.0,73478.3
2607.0,2025-03-02,Electronics,Smartphone,5.0,23201.16
2608.0,2025-01-05,Home Goods,Coffee Maker,1.0,3214.5
2609.0,2024-10-04,Apparel,Jeans,4.0,2219.78
2610.0,2024-12-04,Apparel,T-Shirt,4.0,842.01
2611.0,2024-10-14,Electronics,Laptop,1.0,68788.18
2612.0,2025-05-07,Home Goods,Coffee Maker,2.0,3856.58
2613.0,2025-04-23,Apparel,T-Shirt,5.0,810.83
2614.0,2024-12-09,Home Goods,Bed Sheets,3.0,1139.99
2615.0,2024-09-14,Apparel,Jeans,5.0,1947.11
2616.0,2024-11-17,Apparel,T-Shirt,2.0,655.24
2617.0,2024-11-11,Home Goods,Bed Sheets,1.0,1060.03
2618.0,2025-01-21,Home Goods,Coffee Maker,5.0,3651.69
2619.0,2025-04-22,Electronics,Smartphone,4.0,26386.48
2620.0,2025-02-12,Home Goods,Coffee Maker,4.0,3541.17
2621.0,2025-02-02,Home Goods,Coffee Maker,5.0,3718.17
2622.0,2024-11-15,Home Goods,Coffee Maker,3.0,3983.16
2623.0,2024-11-11,Apparel,T-Shirt,4.0,823.14
2624.0,2024-09-09,Home Goods,Coffee Maker,4.0,3681.48
2625.0,2025-04-18,Apparel,Jeans,4.0,2141.03
2626.0,2024-11-20,Home Goods,Bed Sheets,4.0,1063.19
2627.0,2025-01-03,Electronics,Laptop,2.0,76957.73
2628.0,2024-11-16,Home Goods,Bed Sheets,4.0,1196.9
2629.0,2025-03-20,Home Goods,Bed Sheets,3.0,1040.33
2630.0,2025-06-13,Home Goods,Coffee Maker,4.0,3197.85
2631.0,2025-04-30,Apparel,Jeans,5.0,2090.44
2632.0,2024-10-28,Home Goods,Coffee Maker,4.0,3806.54
2633.0,2024-10-04,Home Goods,Bed Sheets,5.0,1018.6
2634.0,2025-05-21,Electronics,Smartphone,3.0,27869.11
2635.0,2024-09-05,Home Goods,Coffee Maker,3.0,3038.12
2636.0,2025-07-20,Home Goods,Bed Sheets,1.0,1396.65
2637.0,2024-09-25,Home Goods,Coffee Maker,2.0,3365.22
2638.0,2025-04-10,Home Goods,Coffee Maker,3.0,3061.47
2639.0,2024-09-05,Electronics,Smartphone,1.0,29612.75
2640.0,2025-06-18,Home Goods,Coffee Maker,1.0,3862.64
2641.0,2025-06-08,Electronics,Laptop,5.0,75716.49
2642.0,2025-05-21,Apparel,T-Shirt,1.0,778.91
2643.0,2025-05-24,Home Goods,Coffee Maker,2.0,3076.01
2644.0,2025-05-12,Electronics,Smartphone,2.0,27955.67
2645.0,2025-03-10,Electronics,Laptop,3.0,76693.77
2646.0,2025-07-24,Electronics,Smartphone,4.0,22851.82
2647.0,2025-05-17,Electronics,Smartphone,4.0,27961.49
2648.0,2025-06-05,Home Goods,Coffee Maker,2.0,3780.54
2649.0,2025-01-21,Apparel,T-Shirt,2.0,883.6
2650.0,2025-06-09,Electronics,Laptop,1.0,70227.03
2651.0,2025-07-28,Apparel,T-Shirt,4.0,897.09
2652.0,2025-06-21,Apparel,T-Shirt,5.0,890.46
2653.0,2025-01-13,Home Goods,Bed Sheets,4.0,1282.99
2654.0,2024-09-25,Apparel,T-Shirt,5.0,657.61
2655.0,2024-08-18,Home Goods,Bed Sheets,5.0,1014.55
2656.0,2025-07-28,Home Goods,Coffee Maker,2.0,3484.27
2657.0,2024-09-10,Apparel,T-Shirt,4.0,746.14
2658.0,2024-08-27,Home Goods,Coffee Maker,1.0,3658.64
2659.0,2025-06-17,Electronics,Laptop,4.0,78694.48
2660.0,2025-01-12,Home Goods,Bed Sheets,1.0,1384.01
2661.0,2025-02-11,Electronics,Laptop,2.0,65905.82
2662.0,2025-02-03,Apparel,Jeans,1.0,2074.31
2663.0,2025-05-03,Electronics,Laptop,3.0,79480.63
2664.0,2025-06-01,Home Goods,Coffee Maker,5.0,3777.22
2665.0,2024-12-08,Home Goods,Coffee Maker,5.0,3023.75
2666.0,2025-07-13,Apparel,Jeans,5.0,2004.77
2667.0,2024-09-04,Apparel,T-Shirt,2.0,744.48
2668.0,2025-07-21,Apparel,T-Shirt,4.0,911.12
2669.0,2024-09-20,Apparel,Jeans,5.0,1990.43
2670.0,2025-04-23,Home Goods,Coffee Maker,3.0,3386.27
2671.0,2025-02-11,Electronics,Laptop,3.0,68998.44
2672.0,2025-01-08,Electronics,Smartphone,5.0,21833.32
2673.0,2025-07-21,Electronics,Smartphone,3.0,22669.55
2674.0,2024-12-14,Electronics,Smartphone,1.0,29917.09
2675.0,2025-05-19,Apparel,Jeans,5.0,1915.64
2676.0,2025-04-18,Electronics,Laptop,2.0,65343.81
2677.0,2024-09-21,Home Goods,Coffee Maker,2.0,3750.46
2678.0,2024-10-23,Home Goods,Bed Sheets,4.0,1271.95
2679.0,2025-05-06,Home Goods,Bed Sheets,4.0,1368.5
2680.0,2025-07-19,Apparel,T-Shirt,4.0,919.25
2681.0,2025-06-17,Apparel,Jeans,2.0,2217.9
2682.0,2024-10-31,Home Goods,Coffee Maker,3.0,3779.54
2683.0,2025-01-13,Home Goods,Coffee Maker,3.0,3324.28
2684.0,2025-03-08,Home Goods,Coffee Maker,3.0,3505.95
2685.0,2024-08-07,Apparel,T-Shirt,2.0,948.93
2686.0,2024-10-21,Home Goods,Bed Sheets,5.0,1189.85
2687.0,2025-06-26,Electronics,Laptop,5.0,74535.51
2688.0,2025-05-14,Electronics,Smartphone,5.0,23187.22
2689.0,2025-01-06,Electronics,Smartphone,2.0,23454.74
2690.0,2024-11-11,Electronics,Smartphone,3.0,28136.98
2691.0,2024-12-07,Home Goods,Coffee Maker,3.0,3881.65
2692.0,2025-07-24,Apparel,T-Shirt,2.0,677.79
2693.0,2025-01-15,Apparel,T-Shirt,2.0,838.29
2694.0,2025-05-17,Home Goods,Bed Sheets,5.0,1134.52
2695.0,2024-12-20,Apparel,Jeans,4.0,2148.5
2696.0,2025-03-18,Home Goods,Bed Sheets,4.0,1285.04
2697.0,2025-07-02,Electronics,Laptop,2.0,82717.01
2698.0,2024-10-28,Home Goods,Bed Sheets,2.0,1378.94
2699.0,2025-05-25,Electronics,Smartphone,2.0,21718.78
2700.0,2024-09-03,Home Goods,Coffee Maker,1.0,3519.89
2701.0,2025-01-18,Home Goods,Coffee Maker,1.0,3467.14
2702.0,2025-05-12,Electronics,Laptop,5.0,68722.06
2703.0,2024-08-30,Apparel,T-Shirt,5.0,712.87
2704.0,2025-03-16,Home Goods,Coffee Maker,4.0,3249.1
2705.0,2025-05-14,Electronics,Laptop,3.0,76906.16
2706.0,2024-10-15,Apparel,Jeans,3.0,2395.73
2707.0,2025-07-23,Home Goods,Coffee Maker,2.0,3304.9
2708.0,2024-11-01,Electronics,Laptop,3.0,65318.3
2709.0,2024-12-27,Electronics,Smartphone,2.0,26816.48
2710.0,2025-01-11,Apparel,Jeans,3.0,1981.04
2711.0,2025-04-21,Home Goods,Coffee Maker,2.0,3054.74
2712.0,2024-09-17,Apparel,Jeans,4.0,1975.4
2713.0,2024-12-22,Electronics,Laptop,3.0,71974.03
2714.0,2024-11-05,Apparel,Jeans,3.0,2475.47
2715.0,2025-06-15,Home Goods,Coffee Maker,4.0,3960.54
2716.0,2024-09-30,Home Goods,Coffee Maker,4.0,3578.13
2717.0,2024-10-19,Electronics,Smartphone,1.0,28399.06
2718.0,2024-10-02,Home Goods,Coffee Maker,5.0,3764.0
2719.0,2025-06-04,Electronics,Laptop,3.0,84505.67
2720.0,2025-01-10,Electronics,Laptop,2.0,68451.45
2721.0,2024-09-18,Apparel,T-Shirt,5.0,825.85
2722.0,2025-05-02,Electronics,Laptop,5.0,71959.61
2723.0,2025-03-24,Home Goods,Coffee Maker,5.0,3948.56
2724.0,2024-08-15,Apparel,T-Shirt,3.0,845.35
2725.0,2024-10-26,Home Goods,Bed Sheets,3.0,1362.8
2726.0,2025-07-29,Home Goods,Coffee Maker,3.0,3579.44
2727.0,2025-05-04,Apparel,T-Shirt,4.0,797.73
2728.0,2025-05-08,Electronics,Smartphone,1.0,21416.85
2729.0,2024-10-12,Apparel,T-Shirt,4.0,827.89
2730.0,2025-03-22,Apparel,Jeans,2.0,1947.57
2731.0,2025-03-31,Apparel,Jeans,3.0,2401.66
2732.0,2025-03-05,Apparel,Jeans,5.0,2457.59
2733.0,2025-02-25,Electronics,Laptop,2.0,77494.45
2734.0,2025-06-28,Electronics,Smartphone,3.0,21962.43
2735.0,2025-02-09,Apparel,T-Shirt,2.0,883.22
2736.0,2024-12-20,Electronics,Laptop,2.0,74185.29
2737.0,2024-09-25,Electronics,Laptop,3.0,67096.47
2738.0,2024-12-13,Electronics,Smartphone,4.0,26563.98
2739.0,2024-12-15,Electronics,Smartphone,5.0,26783.34
2740.0,2025-03-21,Apparel,T-Shirt,4.0,898.4
2741.0,2025-06-25,Apparel,Jeans,3.0,1953.82
2742.0,2024-12-23,Home Goods,Bed Sheets,4.0,1320.01
2743.0,2024-10-03,Electronics,Smartphone,4.0,20993.73
2744.0,2025-05-12,Apparel,T-Shirt,1.0,859.48
2745.0,2025-06-19,Apparel,T-Shirt,1.0,676.13
2746.0,2025-03-08,Apparel,T-Shirt,1.0,887.31
2747.0,2025-05-29,Home Goods,Bed Sheets,1.0,1078.96
2748.0,2025-05-27,Electronics,Smartphone,5.0,25033.78
2749.0,2025-05-19,Home Goods,Coffee Maker,4.0,3914.97
2750.0,2025-03-08,Electronics,Laptop,5.0,71847.01
2751.0,2025-05-27,Home Goods,Bed Sheets,4.0,1223.48
2752.0,2024-11-21,Apparel,T-Shirt,3.0,808.61
2753.0,2025-01-16,Home Goods,Coffee Maker,3.0,3813.57
2754.0,2025-07-07,Home Goods,Coffee Maker,5.0,3206.35
2755.0,2024-12-11,Apparel,Jeans,2.0,2202.82
2756.0,2025-07-31,Home Goods,Bed Sheets,3.0,1384.09
2757.0,2025-05-13,Electronics,Smartphone,2.0,24314.38
2758.0,2024-10-30,Apparel,T-Shirt,3.0,684.35
